"uniqueid","path","text_body","answer_type","question_type","mark_scheme","needs_context","exam","subject","section","topic","order","marks","parent_id","is_root","reference_code","subtopic","level","paper","command_term"
"bio2025_9063757","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Suggest reasons for this trend.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>less surface area is exposed when curled up<br/><em><strong>OR</strong></em><br/>more surface area is exposed when all limbs spread;</li>
<li>curled position prevents heat loss/provides warmth<br/><em><strong>OR</strong></em><br/>stretched out position allows more heat loss/body cooled;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1b","2","","FALSE","22M.2.SL.TZ1.1b.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Suggest"
"bio2025_9063765","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Suggest reasons for this trend.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>less surface area is exposed when curled up<br/><em><strong>OR</strong></em><br/>more surface area is exposed when all limbs spread;</li>
<li>curled position prevents heat loss/provides warmth<br/><em><strong>OR</strong></em><br/>stretched out position allows more heat loss/body cooled;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","b","2","","FALSE","22M.2.SL.TZ1.b.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Suggest"
"bio2025_9063966","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Suggest reasons for this trend.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>less surface area is exposed when curled up<br/><em><strong>OR</strong></em><br/>more surface area is exposed when all limbs spread;</li>
<li>curled position prevents heat loss/provides warmth<br/><em><strong>OR</strong></em><br/>stretched out position allows more heat loss/body cooled;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1b","2","","FALSE","22M.2.SL.TZ1.1b.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Suggest"
"bio2025_9063974","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Suggest reasons for this trend.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>less surface area is exposed when curled up<br/><em><strong>OR</strong></em><br/>more surface area is exposed when all limbs spread;</li>
<li>curled position prevents heat loss/provides warmth<br/><em><strong>OR</strong></em><br/>stretched out position allows more heat loss/body cooled;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","b","2","","FALSE","22M.2.SL.TZ1.b.ii","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Suggest"
"bio2025_1237392","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>The mean daily food intake fluctuated from day to day. State the month that contains the day on which the mean intake of food was highest.</p>","structured","SFA","<p>May;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1f","1","","FALSE","22M.2.SL.TZ1.1f","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9060945","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>The mean daily food intake fluctuated from day to day. State the month that contains the day on which the mean intake of food was highest.</p>","structured","SFA","<p>May;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1f","1","","FALSE","22M.2.SL.TZ1.1f","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9060953","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>The mean daily food intake fluctuated from day to day. State the month that contains the day on which the mean intake of food was highest.</p>","structured","SFA","<p>May;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","f","1","","FALSE","22M.2.SL.TZ1.f","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063066","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>The mean daily food intake fluctuated from day to day. State the month that contains the day on which the mean intake of food was highest.</p>","structured","SFA","<p>May;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1f","1","","FALSE","22M.2.SL.TZ1.1f","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063074","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>The mean daily food intake fluctuated from day to day. State the month that contains the day on which the mean intake of food was highest.</p>","structured","SFA","<p>May;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","f","1","","FALSE","22M.2.SL.TZ1.f","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063587","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>The mean daily food intake fluctuated from day to day. State the month that contains the day on which the mean intake of food was highest.</p>","structured","SFA","<p>May;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1f","1","","FALSE","22M.2.SL.TZ1.1f","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063595","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>The mean daily food intake fluctuated from day to day. State the month that contains the day on which the mean intake of food was highest.</p>","structured","SFA","<p>May;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","f","1","","FALSE","22M.2.SL.TZ1.f","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063758","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>The mean daily food intake fluctuated from day to day. State the month that contains the day on which the mean intake of food was highest.</p>","structured","SFA","<p>May;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1f","1","","FALSE","22M.2.SL.TZ1.1f","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063766","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>The mean daily food intake fluctuated from day to day. State the month that contains the day on which the mean intake of food was highest.</p>","structured","SFA","<p>May;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","f","1","","FALSE","22M.2.SL.TZ1.f","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063967","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>The mean daily food intake fluctuated from day to day. State the month that contains the day on which the mean intake of food was highest.</p>","structured","SFA","<p>May;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1f","1","","FALSE","22M.2.SL.TZ1.1f","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_9063975","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>The mean daily food intake fluctuated from day to day. State the month that contains the day on which the mean intake of food was highest.</p>","structured","SFA","<p>May;</p>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","f","1","","FALSE","22M.2.SL.TZ1.f","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","State"
"bio2025_1237393","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Outline the relationship between ambient daily temperature and food intake in March.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>food intake rises as daily temperature increases / positive correlation;</li>
<li>the lowest food intake corresponds to the lowest temperature;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1g","2","","FALSE","22M.2.SL.TZ1.1g","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Outline"
"bio2025_9060946","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Outline the relationship between ambient daily temperature and food intake in March.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>food intake rises as daily temperature increases / positive correlation;</li>
<li>the lowest food intake corresponds to the lowest temperature;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1g","2","","FALSE","22M.2.SL.TZ1.1g","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Outline"
"bio2025_9060954","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Outline the relationship between ambient daily temperature and food intake in March.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>food intake rises as daily temperature increases / positive correlation;</li>
<li>the lowest food intake corresponds to the lowest temperature;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","g","2","","FALSE","22M.2.SL.TZ1.g","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Outline"
"bio2025_9063067","D. Continuity and Change > D3.3 Homeostasis > D3.3.1. Homeostasis as maintenance of the internal environment of an organism","<p>Outline the relationship between ambient daily temperature and food intake in March.</p>","structured","SFA","<ol style=""list-style-type:lower-alpha;"">
<li>food intake rises as daily temperature increases / positive correlation;</li>
<li>the lowest food intake corresponds to the lowest temperature;</li>
</ol>","TRUE","May 2022","DP Biology (first assessment 2025)","D. Continuity and Change","D3.3 Homeostasis","1g","2","","FALSE","22M.2.SL.TZ1.1g","D3.3.1. Homeostasis as maintenance of the internal environment of an organism","sl","2","Outline"
